,0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1,1.1,1.2,1.3,1.4,1.5,1.6,1.7,1.8,1.9,2,2.1,2.2,2.3,2.4,2.5,2.6,2.7,2.8,2.9,3,3.1,3.2,3.3,3.4,3.5,3.6,3.7,3.8,3.9,4,4.1,4.2,4.3,4.4,4.5,4.6,4.7,4.8,4.9,5,5.1,5.2,5.3,5.4,5.5,5.6,5.7,5.8,5.9,6,6.1,6.2,6.3,6.4,6.5,6.6,6.7,6.8,6.9,7,7.1,7.2,7.3,7.4,7.5,7.6,7.7,7.8,7.9,8,8.1,8.2,8.3,8.4,8.5,8.6,8.7,8.8,8.9,9,9.1,9.2,9.3,9.4,9.5,9.6,9.7,9.8,9.9,10
-0.2,1.272602028,1.256693873,1.2100653,1.135882785,1.039038105,0.925630431,0.802350702,0.675853006,0.552192751,0.436393988,0.33218249,0.24189292,0.166532822,0.105967473,0.059179845,0.02455912,0.000177707,-0.015972282,-0.025799366,-0.030994344,-0.032968498,-0.032837756,-0.031439679,-0.029370322,-0.027029946,-0.024669397,-0.022431943,-0.020387876,-0.018561182,-0.016948802,-0.015533683,-0.014293046,-0.0132032,-0.012242063,-0.011390233,-0.010631233,-0.009951334,-0.009339199,-0.008785484,-0.00828247,-0.007823742,-0.007403933,-0.007018516,-0.006663645,-0.006336028,-0.006032827,-0.005751583,-0.005490151,-0.005246653,-0.005019435,-0.004807037,-0.004608164,-0.004421661,-0.0042465,-0.004081759,-0.00392661,-0.003780308,-0.003642179,-0.003511615,-0.003388063,-0.003271022,-0.003160035,-0.003054684,-0.00295459,-0.002859403,-0.002768803,-0.002682496,-0.002600211,-0.0025217,-0.002446733,-0.002375096,-0.002306594,-0.002241043,-0.002178276,-0.002118135,-0.002060474,-0.002005158,-0.001952059,-0.001901061,-0.001852052,-0.001804929,-0.001759597,-0.001715964,-0.001673947,-0.001633466,-0.001594446,-0.001556818,-0.001520515,-0.001485476,-0.001451642,-0.001418958,-0.001387372,-0.001356836,-0.001327304,-0.00129873,-0.001271075,-0.001244298,-0.001218363,-0.001193236,-0.001168881,-0.001145269
-0.1,1.123643354,1.111121451,1.074356013,1.015664464,0.938643182,0.847808254,0.74816464,0.644760253,0.542279166,0.44471753,0.355169644,0.27573319,0.207525476,0.150789315,0.105059391,0.069358043,0.042392304,0.022730466,0.008944355,-0.000288578,-0.006122668,-0.009515634,-0.011226556,-0.011831738,-0.011750707,-0.011276088,-0.010602905,-0.0098546,-0.00910449,-0.008392407,-0.007736925,-0.007143902,-0.006612155,-0.006137033,-0.005712545,-0.005332532,-0.004991247,-0.004683592,-0.004405168,-0.004152226,-0.003921594,-0.003710587,-0.003516926,-0.003338668,-0.003174147,-0.003021928,-0.002880767,-0.002749578,-0.002627413,-0.002513436,-0.002406912,-0.002307185,-0.002213675,-0.002125863,-0.002043285,-0.001965523,-0.001892203,-0.001822985,-0.001757565,-0.001695663,-0.001637028,-0.00158143,-0.001528659,-0.001478524,-0.00143085,-0.001385477,-0.001342255,-0.001301051,-0.001261737,-0.0012242,-0.001188333,-0.001154036,-0.001121218,-0.001089795,-0.001059688,-0.001030824,-0.001003134,-0.000976555,-0.000951028,-0.000926498,-0.000902913,-0.000880224,-0.000858386,-0.000837358,-0.000817099,-0.000797571,-0.000778741,-0.000760574,-0.000743039,-0.000726109,-0.000709754,-0.000693949,-0.000678669,-0.000663892,-0.000649595,-0.000635757,-0.00062236,-0.000609384,-0.000596811,-0.000584626,-0.000572812
0,1,0.990049834,0.960789439,0.913931185,0.852143789,0.778800783,0.697676326,0.612626394,0.527292424,0.444858066,0.367879441,0.298197279,0.236927759,0.184519524,0.140858421,0.105399225,0.07730474,0.055576213,0.039163895,0.027051847,0.018315639,0.012155178,0.007907054,0.00504176,0.003151112,0.001930454,0.001159229,0.000682328,0.000393669,0.00022263,0.00012341,6.71E-05,3.57E-05,1.86E-05,9.54E-06,4.79E-06,2.35E-06,1.13E-06,5.36E-07,2.48E-07,1.13E-07,5.01E-08,2.18E-08,9.33E-09,3.91E-09,1.61E-09,6.46E-10,2.55E-10,9.86E-11,3.74E-11,1.39E-11,5.06E-12,1.81E-12,6.32E-13,2.17E-13,7.29E-14,2.40E-14,7.76E-15,2.46E-15,7.62E-16,2.32E-16,6.92E-17,2.02E-17,5.79E-18,1.63E-18,4.48E-19,1.21E-19,3.20E-20,8.28E-21,2.10E-21,5.24E-22,1.28E-22,3.06E-23,7.19E-24,1.65E-24,3.72E-25,8.23E-26,1.78E-26,3.78E-27,7.86E-28,1.60E-28,3.21E-29,6.28E-30,1.21E-30,2.27E-31,4.19E-32,7.58E-33,1.34E-33,2.33E-34,3.98E-35,6.64E-36,1.09E-36,1.74E-37,2.74E-38,4.22E-39,6.38E-40,9.45E-41,1.37E-41,1.95E-42,2.72E-43,3.72E-44
0.1,0.89645698,0.888478562,0.864982548,0.827246007,0.777267177,0.717587742,0.651076202,0.580698172,0.509299148,0.439421405,0.373170148,0.312136137,0.257374211,0.209430571,0.16840715,0.134049345,0.105843461,0.083112153,0.06509912,0.051037728,0.040201398,0.031936241,0.025678193,0.020957909,0.017396928,0.014698407,0.012635129,0.011036841,0.00977827,0.008768593,0.007942681,0.007254148,0.006670021,0.006166786,0.00572753,0.005339925,0.00499482,0.004685284,0.004405952,0.004152582,0.003921752,0.003710656,0.003516955,0.00333868,0.003174152,0.00302193,0.002880767,0.002749578,0.002627413,0.002513437,0.002406912,0.002307185,0.002213675,0.002125863,0.002043285,0.001965523,0.001892203,0.001822985,0.001757565,0.001695663,0.001637028,0.00158143,0.001528659,0.001478524,0.00143085,0.001385477,0.001342255,0.001301051,0.001261737,0.0012242,0.001188333,0.001154036,0.001121218,0.001089795,0.001059688,0.001030824,0.001003134,0.000976555,0.000951028,0.000926498,0.000902913,0.000880224,0.000858386,0.000837358,0.000817099,0.000797571,0.000778741,0.000760574,0.000743039,0.000726109,0.000709754,0.000693949,0.000678669,0.000663892,0.000649595,0.000635757,0.00062236,0.000609384,0.000596811,0.000584626,0.000572812
0.2,0.80901952,0.802566687,0.783538113,0.75289479,0.712146001,0.663222625,0.608321568,0.549739,0.489710135,0.430270932,0.373152914,0.319717093,0.270927688,0.227361715,0.189247151,0.156520584,0.128894912,0.105928614,0.087089883,0.071811097,0.059531297,0.049726221,0.041926864,0.035728427,0.030791905,0.026840589,0.023653492,0.021057327,0.018918211,0.017133868,0.01562677,0.014338382,0.013224515,0.012251695,0.011394388,0.010632926,0.009951973,0.009339413,0.008785541,0.008282476,0.007823736,0.007403926,0.007018511,0.006663642,0.006336027,0.006032827,0.005751583,0.005490151,0.005246653,0.005019435,0.004807037,0.004608164,0.004421661,0.0042465,0.004081759,0.00392661,0.003780308,0.003642179,0.003511615,0.003388063,0.003271022,0.003160035,0.003054684,0.00295459,0.002859403,0.002768803,0.002682496,0.002600211,0.0025217,0.002446733,0.002375096,0.002306594,0.002241043,0.002178276,0.002118135,0.002060474,0.002005158,0.001952059,0.001901061,0.001852052,0.001804929,0.001759597,0.001715964,0.001673947,0.001633466,0.001594446,0.001556818,0.001520515,0.001485476,0.001451642,0.001418958,0.001387372,0.001356836,0.001327304,0.00129873,0.001271075,0.001244298,0.001218363,0.001193236,0.001168881,0.001145269
0.3,0.734599335,0.729337266,0.713801053,0.688720121,0.655244061,0.614851539,0.569237654,0.520191969,0.469479607,0.418736393,0.369386338,0.322586294,0.279199018,0.23979261,0.20466184,0.173865346,0.14727222,0.124611881,0.105522163,0.089591919,0.076395952,0.065521388,0.056585721,0.049247497,0.043211002,0.038226506,0.034087474,0.030626006,0.027707471,0.025225032,0.023094514,0.021249856,0.019639265,0.018222053,0.016966114,0.015845946,0.014841128,0.013935154,0.013114553,0.012368224,0.01168693,0.011062914,0.010489613,0.009961427,0.009473548,0.009021819,0.00860263,0.008212828,0.007849645,0.007510642,0.007193662,0.006896791,0.006618323,0.006356733,0.006110656,0.005878864,0.00566025,0.005453817,0.005258661,0.00507396,0.004898969,0.004733009,0.004575459,0.004425754,0.004283373,0.00414784,0.004018717,0.003895602,0.003778123,0.003665937,0.003558727,0.003456201,0.003358087,0.003264132,0.003174103,0.003087781,0.003004965,0.002925465,0.002849105,0.00277572,0.002705157,0.002637271,0.002571928,0.002509001,0.002448372,0.00238993,0.00233357,0.002279193,0.002226707,0.002176025,0.002127064,0.002079747,0.002034001,0.001989756,0.001946948,0.001905513,0.001865395,0.001826537,0.001788887,0.001752394,0.001717013
0.4,0.670787785,0.666462991,0.653679642,0.632996032,0.605294918,0.571717467,0.533581062,0.492289428,0.449243854,0.405763363,0.363019989,0.321993005,0.283443481,0.247908254,0.215710578,0.186983518,0.161701635,0.139716587,0.120792869,0.104640753,0.090944471,0.079384664,0.069654885,0.061472582,0.054585348,0.048773421,0.043849439,0.039656373,0.036064393,0.032967276,0.030278755,0.027929097,0.025862052,0.024032226,0.022402904,0.020944261,0.019631938,0.018445911,0.017369601,0.016389183,0.015493041,0.014671348,0.013915731,0.013219014,0.012575008,0.011978347,0.011424356,0.010908941,0.010428502,0.009979865,0.009560214,0.009167047,0.008798133,0.008451477,0.008125288,0.007817955,0.007528028,0.007254194,0.006995263,0.006750157,0.006517895,0.006297581,0.006088399,0.0058896,0.005700501,0.005520472,0.005348936,0.005185361,0.005029256,0.004880168,0.004737679,0.004601401,0.004470974,0.004346066,0.004226366,0.004111586,0.004001458,0.003895733,0.003794175,0.003696568,0.003602708,0.003512403,0.003425476,0.003341759,0.003261094,0.003183333,0.003108339,0.003035981,0.002966136,0.002898687,0.002833527,0.002770552,0.002709665,0.002650773,0.002593792,0.002538637,0.002485232,0.002433503,0.00238338,0.002334797,0.002287692
0.5,0.615690344,0.612109271,0.601513228,0.584332973,0.561251691,0.533156708,0.501079034,0.466126685,0.429417982,0.392020513,0.354900333,0.318884414,0.284637694,0.252654418,0.223262174,0.196636032,0.172819771,0.15175106,0.133287799,0.117233322,0.103358824,0.091422027,0.081181701,0.072408115,0.064889837,0.058437473,0.052885034,0.048089588,0.043929774,0.040303669,0.037126366,0.034327523,0.031849052,0.029643036,0.027669918,0.025896972,0.024297022,0.022847405,0.021529123,0.020326161,0.019224946,0.018213903,0.017283112,0.016424026,0.015629237,0.014892302,0.014207587,0.013570146,0.01297562,0.012420154,0.011900326,0.011413088,0.01095572,0.010525783,0.010121089,0.009739665,0.009379734,0.009039684,0.008718057,0.008413526,0.008124886,0.007851033,0.007590964,0.007343757,0.007108567,0.00688462,0.006671202,0.006467656,0.006273378,0.006087806,0.005910424,0.005740752,0.005578347,0.005422794,0.005273711,0.005130742,0.004993552,0.004861834,0.004735297,0.004613672,0.004496705,0.004384161,0.004275817,0.004171465,0.004070911,0.003973972,0.003880475,0.003790258,0.003703168,0.003619063,0.003537806,0.003459269,0.003383333,0.003309882,0.003238809,0.003170012,0.003103394,0.003038863,0.002976334,0.002915724,0.002856954
0.6,0.567804717,0.564818364,0.55597358,0.541605309,0.522246288,0.498591471,0.471453234,0.44171155,0.410263576,0.377976781,0.345649005,0.313977821,0.283540401,0.254783936,0.228025676,0.203460952,0.181177098,0.161171069,0.143368694,0.127643784,0.113835764,0.101764938,0.09124491,0.08209208,0.074132361,0.067205473,0.061167249,0.055890417,0.051264282,0.047193684,0.043597553,0.040407265,0.037564984,0.035022077,0.032737681,0.030677432,0.028812379,0.027118059,0.025573728,0.024161725,0.02286695,0.021676432,0.02057898,0.019564898,0.018625747,0.017754152,0.016943642,0.016188519,0.015483749,0.014824867,0.014207901,0.013629307,0.013085916,0.012574883,0.012093651,0.011639912,0.011211582,0.010806774,0.010423774,0.010061023,0.009717103,0.009390717,0.00908068,0.008785907,0.008505401,0.008238247,0.007983603,0.007740692,0.007508799,0.007287261,0.007075465,0.006872844,0.006678871,0.006493057,0.006314948,0.00614412,0.005980179,0.005822757,0.005671511,0.00552612,0.005386283,0.00525172,0.005122166,0.004997376,0.004877116,0.00476117,0.004649331,0.004541408,0.004437218,0.004336591,0.004239365,0.004145388,0.004054516,0.003966614,0.003881551,0.003799208,0.003719468,0.003642224,0.00356737,0.00349481,0.003424449
0.7,0.525930337,0.523423087,0.515990742,0.503895693,0.48755639,0.467520937,0.444433644,0.418997557,0.391936122,0.363957023,0.33572072,0.307815527,0.280740274,0.254894764,0.230577539,0.207989895,0.187244749,0.168378799,0.151366463,0.136134249,0.122574479,0.110557593,0.099942575,0.090585292,0.082344783,0.075087653,0.068690854,0.063043153,0.058045604,0.053611307,0.049664691,0.046140531,0.042982831,0.040143687,0.037582193,0.035263441,0.03315762,0.031239234,0.029486428,0.027880415,0.026404992,0.025046141,0.023791686,0.022631017,0.021554852,0.020555044,0.019624419,0.018756635,0.017946073,0.017187735,0.016477165,0.015810378,0.015183802,0.014594225,0.014038756,0.013514782,0.013019938,0.012552081,0.012109264,0.011689711,0.011291805,0.010914069,0.010555148,0.010213803,0.009888895,0.009579375,0.00928428,0.00900272,0.008733874,0.008476981,0.008231338,0.007996293,0.007771242,0.007555621,0.007348908,0.007150616,0.006960291,0.006777509,0.006601874,0.006433017,0.006270591,0.006114272,0.005963756,0.005818758,0.005679011,0.005544262,0.005414275,0.005288826,0.005167708,0.00505072,0.004937678,0.004828404,0.004722732,0.004620506,0.004521576,0.004425801,0.004333049,0.004243193,0.004156114,0.004071696,0.003989834
0.8,0.489100589,0.486982049,0.480696887,0.470452137,0.456578791,0.439512052,0.419766187,0.39790615,0.374518274,0.350182231,0.325446191,0.300806585,0.276693351,0.253460964,0.231385,0.21066359,0.191422814,0.173724949,0.157578452,0.142948677,0.129768459,0.117947921,0.107383085,0.097963036,0.089575586,0.0821115,0.075467428,0.069547756,0.064265571,0.059542975,0.055310911,0.051508684,0.048083287,0.044988642,0.04218481,0.039637234,0.037316029,0.035195338,0.033252765,0.031468875,0.029826769,0.028311714,0.026910828,0.02561282,0.02440776,0.023286892,0.022242473,0.021267633,0.020356263,0.019502914,0.018702715,0.017951298,0.01724474,0.016579507,0.015952408,0.015360557,0.01480134,0.014272379,0.013771514,0.013296774,0.012846359,0.012418623,0.012012057,0.011625278,0.011257013,0.010906092,0.010571434,0.010252045,0.009947004,0.009655459,0.00937662,0.009109757,0.008854189,0.008609283,0.008374454,0.008149151,0.007932864,0.007725117,0.007525463,0.007333485,0.007148794,0.006971024,0.00679983,0.006634893,0.006475909,0.006322594,0.006174681,0.006031918,0.005894067,0.005760906,0.005632223,0.005507818,0.005387504,0.005271103,0.005158446,0.005049374,0.004943735,0.004841388,0.004742195,0.004646029,0.004552767
