,Core mdot [kg/s],Core Pt [Pa],Core Tti [K],Core Ttj [K],Core DT_t [K],Jet A [m2],Jet rho [kg/m3],Jet Tt [K],Jet V [m/s],Jet M [-],Fan mdot in [kg/s],Fan N [rpm],Fan A [m2],Fan d [m],Fan delta T [K]
43,34.114344098417384,2092782.8326910792,750.6378451476281,1793.4196914834745,785.4366895312885,0.544254800223857,0.788080641221256,543.302117080289,424.7387059162141,0.9965176254092161,181.09272630479705,8766.147438125588,0.9546001543274512,1.1557,84.06791889561848
44,34.129491769574905,2093762.5361114643,750.7060067707829,1793.502390979033,785.4366895312885,0.544254800223857,0.7884143433466809,543.3456562847542,424.784699548917,0.9965987101116975,181.18910792233538,8765.123872963062,0.9546001543274512,1.1557,84.058690233066
45,34.14424081780723,2094716.457862892,750.7723746670125,1793.5829141720767,785.4366895312885,0.544254800223857,0.7887392638372261,543.3880497206809,424.8294828228645,0.996677661006219,181.28295318151743,8764.127243725865,0.9546001543274512,1.1557,84.04970443005438
46,34.15898986603956,2095670.3796143194,750.8387425632421,1793.6634373651204,785.4366895312885,0.544254800223857,0.7890641843277715,543.4304431566076,424.8742660968121,0.9967566119007404,181.37679844069947,8763.130614488668,0.9546001543274512,1.1557,84.04071862704276
47,34.17413753719708,2096650.0830347044,750.9069041863969,1793.7461368606787,785.4366895312885,0.544254800223857,0.7893978864531964,543.4739823610728,424.920259729515,0.996837696603222,181.47318005823777,8762.107049326141,0.9546001543274512,1.1557,84.03148996449028
48,34.18888658542941,2097604.004786132,750.9732720826265,1793.8266600537224,785.4366895312885,0.544254800223857,0.7897228069437416,543.5163757969995,424.96504300346254,0.9969166474977433,181.56702531741982,8761.110420088944,0.9546001543274512,1.1557,84.02250416147866
49,34.20403425658693,2098583.708206517,751.0414337057813,1793.909359549281,785.4366895312885,0.544254800223857,0.7900565090691666,543.5599150014647,425.01103663616544,0.9969977322002248,181.66340693495815,8760.086854926416,0.9546001543274512,1.1557,84.01327549892618
50,34.21918192774445,2099563.411626902,751.1095953289359,1793.9920590448394,785.4366895312885,0.544254800223857,0.7903902111945914,543.6034542059299,425.05703026886835,0.9970788169027064,181.75978855249645,8759.06328976389,0.9546001543274512,1.1557,84.0040468363737
51,34.234728221827176,2100568.8967162445,751.1795506790158,1794.0769348429126,785.4366895312885,0.544254800223857,0.790732694954896,543.6481391789337,425.10423426032656,0.9971620354131479,181.85870652839102,8758.012788676033,0.9546001543274512,1.1557,83.99457531428037
52,34.2498758929847,2101548.60013663,751.2477123021706,1794.159634338471,785.4366895312885,0.544254800223857,0.7910663970803208,543.6916783833989,425.15022789302947,0.9972431201156293,181.95508814592935,8756.989223513505,0.9546001543274512,1.1557,83.9853466517279
53,34.26542218706742,2102554.085225972,751.3176676522504,1794.2445101365442,785.4366895312885,0.544254800223857,0.7914088808406253,543.7363633564026,425.1974318844877,0.9973263386260709,182.05400612182393,8755.93872242565,0.9546001543274512,1.1557,83.97587512963456
54,34.28096848115014,2103559.5703153145,751.3876230023303,1794.3293859346172,785.4366895312885,0.544254800223857,0.7917513646009298,543.7810483294064,425.24463587594596,0.9974095571365125,182.1529240977185,8754.888221337793,0.9546001543274512,1.1557,83.96640360754124
55,34.296514775232865,2104565.055404657,751.4575783524102,1794.4142617326904,785.4366895312885,0.544254800223857,0.7920938483612343,543.8257333024102,425.2918398674042,0.9974927756469539,182.25184207361312,8753.837720249936,0.9546001543274512,1.1557,83.9569320854479
56,34.31206106931558,2105570.5404939996,751.52753370249,1794.4991375307636,785.4366895312885,0.544254800223857,0.7924363321215387,543.8704182754141,425.3390438588624,0.9975759941573955,182.3507600495077,8752.787219162079,0.9546001543274512,1.1557,83.94746056335457
57,34.328005986323504,2106601.8072522995,751.5992827794951,1794.5861896313515,785.4366895312885,0.544254800223857,0.7927875975167229,543.9162490169564,425.387458209076,0.9976613464757971,182.45221438375856,8751.709782148893,0.9546001543274512,1.1557,83.93774618172039
58,34.34395090333142,2107633.0740106,751.6710318565001,1794.6732417319392,785.4366895312885,0.544254800223857,0.7931388629119069,543.9620797584987,425.4358725592896,0.9977466987941986,182.55366871800942,8750.632345135706,0.9546001543274512,1.1557,83.9280318000862
59,34.35989582033934,2108664.3407689,751.7427809335051,1794.7602938325272,785.4366895312885,0.544254800223857,0.793490128307091,544.007910500041,425.48428690950317,0.9978320511126002,182.65512305226028,8749.55490812252,0.9546001543274512,1.1557,83.918317418452
60,34.37584073734726,2109695.6075271997,751.8145300105101,1794.8473459331149,785.4366895312885,0.544254800223857,0.7938413937022751,544.0537412415833,425.5327012597167,0.9979174034310018,182.75657738651114,8748.477471109334,0.9546001543274512,1.1557,83.90860303681782
61,34.391785654355175,2110726.8742855,751.886279087515,1794.9343980337028,785.4366895312885,0.544254800223857,0.7941926590974592,544.0995719831258,425.5811156099303,0.9980027557494033,182.85803172076197,8747.400034096148,0.9546001543274512,1.1557,83.89888865518364
62,34.40812919428829,2111783.9227127573,751.9598218914451,1795.0236264368052,785.4366895312885,0.544254800223857,0.7945527061275229,544.1465484932066,425.6307403188992,0.9980902418757649,182.9620224133691,8746.295661157632,0.9546001543274512,1.1557,83.8889314140086
63,34.42447273422141,2112840.971140015,752.0333646953753,1795.1128548399079,785.4366895312885,0.544254800223857,0.7949127531575866,544.1935250032875,425.6803650278681,0.9981777280021266,183.06601310597625,8745.191288219115,0.9546001543274512,1.1557,83.87897417283355
64,34.44081627415453,2113898.0195672726,752.1069074993054,1795.2020832430103,785.4366895312885,0.544254800223857,0.7952728001876503,544.2405015133684,425.72998973683707,0.9982652141284881,183.17000379858337,8744.086915280599,0.9546001543274512,1.1557,83.86901693165852
65,34.457159814087646,2114955.06799453,752.1804503032355,1795.291311646113,785.4366895312885,0.5442548002238569,0.795632847217714,544.2874780234494,425.779614445806,0.9983527002548498,183.2739944911905,8742.982542342084,0.9546001543274512,1.1557,83.85905969048348
66,34.47390197694596,2116037.898090745,752.2557868340908,1795.38271635173,785.4366895312885,0.5442548002238569,0.7960016758826572,544.3356003020688,425.8304495135302,0.9984423201891713,183.3805215421539,8741.851233478239,0.9546001543274512,1.1557,83.84885958976759
67,34.490644139804274,2117120.72818696,752.331123364946,1795.4741210573475,785.4366895312885,0.5442548002238569,0.7963705045476006,544.3837225806882,425.8812845812545,0.998531940123493,183.4870485931173,8740.719924614392,0.9546001543274512,1.1557,83.83865948905168
68,34.507386302662596,2118203.558283175,752.4064598958013,1795.5655257629646,785.4366895312885,0.5442548002238569,0.7967393332125439,544.4318448593077,425.93211964897876,0.9986215600578147,183.59357564408072,8739.588615750547,0.9546001543274512,1.1557,83.82845938833579
